PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-09-19,13:38:51,"Cowan, Zac",828823,Right,LSU_FAL,NA,Fastball,Live,NA,87.30262,1.389138074,-2.604955602,2167.865735,237.9879567,02:00:00,5.13567,1.58079,NA,-26.1551,13.52755,21.74585,4.2917,0.8897,78.45757,-3.401299158,1.381410995,0.4533898237,-11.85067,6.42591,-1.31051,50,5.26476,4.85887,-126.41765,1.99509,-18.93959,28.75866,-21.90424,d3df4fc0-1639-403b-9420-e4dddf838eec,7be78f40-74c4-440c-b938-6a58c73a3e82,NA,Pitching,22280001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.53676543,2067.11157,0.9535237982,NA
2,2025-09-19,13:39:12,"Cowan, Zac",828823,Right,LSU_FAL,NA,Fastball,Live,NA,88.36576,-0.1363297963,-3.923023195,2364.368377,226.5384898,01:30:00,5.25294,1.45224,NA,-22.33514,16.62044,17.61034,3.26029,-0.85794,79.28473,-4.223129815,-0.700816832,0.4492170907,-10.165,8.45882,-1.02484,50,5.21382,8.028,-127.79649,-1.23811,-16.58101,29.69431,-18.37614,067351cd-70aa-49d0-b389-0c16e577d7d1,7be78f40-74c4-440c-b938-6a58c73a3e82,NA,Pitching,22280001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.96531744,2143.449934,0.9065634423,NA
3,2025-09-19,13:39:39,"Cowan, Zac",828823,Right,LSU_FAL,NA,Fastball,Live,NA,88.58132,-1.606543274,-4.753577544,2364.475608,226.7254238,01:30:00,5.15262,1.32978,5.35014,-18.96508,18.18849,19.36245,2.05995,-1.52495,79.1156,-5.17029426,-1.116665344,0.4387041131,-11.9124,10.21929,-0.91494,50,4.99456,9.98654,-128.15622,-4.2635,-19.39822,31.6371,-15.5329,eec9011c-c5cf-49c0-be7e-64e356826804,7be78f40-74c4-440c-b938-6a58c73a3e82,85.91768,Pitching,22280001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.10727078,2174.777756,0.9197717027,NA
4,2025-09-19,13:40:00,"Cowan, Zac",828823,Right,LSU_FAL,NA,Fastball,Live,NA,89.60074,-0.7011576506,-4.681751837,2327.879486,223.6902099,01:30:00,5.21726,1.33594,5.41738,-18.05129,18.16799,17.42484,3.05402,-1.60693,79.88286,-4.101703684,-1.403716762,0.4331530237,-10.89528,9.92751,-0.93147,50,5.14266,10.01747,-129.69287,-2.21785,-18.15204,32.64376,-15.63436,2f62ade0-ab20-4c49-9920-87973a140b8e,7be78f40-74c4-440c-b938-6a58c73a3e82,87.01876,Pitching,22280001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.36236836,2120.592968,0.9109547897,NA
5,2025-09-19,13:40:29,"Cowan, Zac",828823,Right,LSU_FAL,NA,Curveball,Live,NA,80.25635,0.1580721737,-1.977415937,NA,NA,NA,5.1324,1.54432,NA,-61.16798,-13.06724,-19.05725,0.18946,-1.97468,74.17352,-10.66313568,-5.387516564,0.4991686069,8.78034,-6.45558,-1.26569,50,5.07202,4.81336,-116.22951,-2.2482,11.97239,22.44081,-40.97653,f0ee5f5d-8b14-458e-970e-b6af1663b718,7be78f40-74c4-440c-b938-6a58c73a3e82,NA,Pitching,22280001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-09-19,13:41:15,"Cowan, Zac",828823,Right,LSU_FAL,NA,Curveball,Live,NA,77.99752,0.7360130018,-0.6429475144,2100.740843,48.84115962,07:45:00,5.16184,1.43566,5.41294,-59.8469,-12.60233,-14.37343,0.86412,-0.36442,71.24165,-10.39012627,-3.343379695,0.4947061845,7.44243,-6.94765,-1.3688,50,5.18651,1.70901,-113.31551,-0.36531,9.52123,23.81253,-41.0623,c23a9974-9a4b-43c2-a8cc-09eb04b6859f,7be78f40-74c4-440c-b938-6a58c73a3e82,76.19157,Pitching,22280001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-09-19,13:41:42,"Cowan, Zac",828823,Right,LSU_FAL,NA,Curveball,Live,NA,79.06639,0.5131021955,-1.177367642,2291.760307,57.02888884,08:00:00,5.05637,1.50087,NA,-58.18114,-10.49605,-16.12639,0.69599,-0.96275,71.75686,-10.17127827,-4.169195264,0.4970071796,7.95376,-5.61222,-1.36534,50,5.0578,2.91291,-114.63504,-0.98254,10.35895,25.39117,-39.48338,415d592f-06e2-4b0a-bc58-ad412d359054,7be78f40-74c4-440c-b938-6a58c73a3e82,NA,Pitching,22280001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.31810979,1369.03274,0.5973716955,NA
8,2025-09-19,13:42:07,"Cowan, Zac",828823,Right,LSU_FAL,NA,Curveball,Live,NA,78.9739,-1.430050942,-2.545103443,2368.605281,51.55210398,07:45:00,5.26616,1.38193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.16486,-5.91055,-1.1284,50,5.08492,5.58303,-114.50156,-4.77578,9.3316,24.88073,-39.87202,2f85db94-62e6-4d6b-842d-c5b91d063cd3,7be78f40-74c4-440c-b938-6a58c73a3e82,NA,Pitching,22280001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-09-19,13:42:43,"Cowan, Zac",828823,Right,LSU_FAL,NA,Fastball,Live,NA,89.11827,-0.5020339746,-4.52995105,2423.828233,225.1673256,01:30:00,5.24184,1.45195,NA,-19.373169999999998,17.43464,17.60972,3.15441,-1.34401,79.43985,-4.14211048,-1.224496382,0.43665797,-10.89516,9.42076,-1.05018,50,5.1821,9.59869,-128.98967,-1.81684,-17.95342,32.31946,-16.65019,03dbf696-4476-4030-913b-001e7b394293,7be78f40-74c4-440c-b938-6a58c73a3e82,NA,Pitching,22280001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.70024846,2344.488221,0.9672666523,NA
10,2025-09-19,13:43:05,"Cowan, Zac",828823,Right,LSU_FAL,NA,Curveball,Live,NA,79.02247,1.210342771,-0.2050335303,2314.873127,46.01197074,07:30:00,5.26423,1.41397,NA,-62.66943,-12.15397,-12.54568,1.22431,0.16821,71.35624,-10.03882787,-2.478198192,0.5115446696,6.1075,-6.39688,-1.37107,50,5.33804,0.92186,-114.2518,-0.14876,7.90018,25.24873,-40.44854,707bbde3-23f6-41db-b755-d888c25e1468,7be78f40-74c4-440c-b938-6a58c73a3e82,NA,Pitching,22280001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
