PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2024-01-25,10:33:26.28,"Skenes, Paul",1000152460,Right,,,Sinker,Live,,90.52452,-1.775192671,-3.342835837,1576.939067,257.4831397,2:30,5.48798,2.13581,5.10048,-31.52418,3.42715,15.4617,1.20055,0.30036,81.80928,-7.682053408,-0.4283963427,0.4255036028,-9.36945,2.41283,-1.85945,50,5.31585,7.14014,-131.29455,-5.15418,-16.09629,31.89868,-28.02891,f5e82335-8ce7-4c46-aada-71bc9ea77a9a,2ff59cdc-48fc-40c6-b702-0eb6930b0662,88.58313,Pitching,22280001,,,,,,,,,,,,,,,,,,,,16.55425561,1511.57551,0.9585503598,
2,2024-01-25,10:33:42.48,"Skenes, Paul",1000152460,Right,,,Slider,Live,,83.75275,-0.4431963113,-2.485141955,2321.65309,177.9238373,12:00,5.60148,2.11686,,-31.12769,10.85607,-0.39519,2.58572,-0.28039,76.13501,-6.160575051,-2.557962129,0.4663500955,-0.53631,5.73623,-1.86076,50,5.52808,5.28768,-121.49597,-2.09188,-0.79616,25.32205,-23.65849,61fa428e-688b-4875-bd1f-a2643544ae62,2ff59cdc-48fc-40c6-b702-0eb6930b0662,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,,,,
3,2024-01-25,10:34:04.09,"Skenes, Paul",1000152460,Right,,,Sinker,Live,,89.96574,-0.5675255521,-3.316280239,1805.431518,295.8466659,3:45,5.42457,2.08549,,-43.06719,-7.43774,15.33551,1.30074,0.23964,82.2193,-8.532163769,-0.4614917477,0.4296115706,-9.05468,-3.7479,-1.78825,50,5.33963,7.00172,-130.54278,-2.87507,-15.53049,29.03195,-38.60241,e741bb05-14ee-48bc-b88e-75966944149e,2ff59cdc-48fc-40c6-b702-0eb6930b0662,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,27.17999131,1606.06845,0.8895759457,
4,2024-01-25,10:34:55.30,"Skenes, Paul",1000152460,Right,,,Slider,Live,,83.0363,0.4229999961,-2.214257663,2493.91739,119.7971257,10:00,5.49542,4.15601,,-38.31738,7.3501,-12.90486,2.71547,0.91843,74.51762,-6.477883443,-4.546302997,0.4863791113,5.61535,3.48127,-3.85557,50,5.49988,5.19236,-120.01467,-0.75217,8.02347,27.63124,-27.19984,cc6d031c-4216-47b6-838e-d9d237bd285c,2ff59cdc-48fc-40c6-b702-0eb6930b0662,,Pitching,22280001,,,,,,,,,,,,,,,,,,,83.43897018,68.24630137,924.289165,0.3706173944,8:45
5,2024-01-25,10:35:14.55,"Skenes, Paul",1000152460,Right,,,Fastball,Live,,94.20229,-0.5247204925,-5.094428797,2230.520291,244.6573788,2:15,5.55677,3.74786,5.41956,-23.81338,8.32603,17.67532,3.08349,0.48128,84.21297,-5.043283743,-1.743604683,0.4080283733,-11.32452,4.69678,-3.34941,50,5.50133,11.56959,-136.41253,-2.05123,-20.89186,35.86652,-23.50927,1787d787-48eb-4721-97f3-7221b6137517,2ff59cdc-48fc-40c6-b702-0eb6930b0662,92.377,Pitching,22280001,,,,,,,,,,,,,,,,,,,,19.2707353,2105.543445,0.9439696438,
6,2024-01-25,10:35:35.54,"Skenes, Paul",1000152460,Right,,,ChangeUp,Live,,83.4523,0.9277552743,-3.226411091,1492.334262,253.8723617,2:30,5.4836,4.06621,,-38.16014,4.80588,16.82168,3.19054,2.38541,75.17726,-6.092769683,-0.1241897324,0.4717739425,-9.66552,2.17179,-3.73818,50,5.54654,6.18011,-120.85099,0.52555,-14.09604,26.6012,-29.00674,756e8bc9-1567-4a38-ad1d-5dcf3d970412,2ff59cdc-48fc-40c6-b702-0eb6930b0662,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,31.45444185,1273.043732,0.8530553542,
7,2024-01-25,10:36:34.84,"Skenes, Paul",1000152460,Right,,,Fastball,Live,,94.95841,0.5369226068,-3.965644176,2163.214587,235.3656053,1:45,5.72841,1.94784,,-22.13555,11.01196,16.03502,4.39622,-0.49759,84.96547,-3.558648219,-1.000391343,0.4143781506,-9.57468,5.50896,-1.54868,50,5.76443,8.85392,-137.41342,0.36294,-18.00263,35.17555,-21.81591,f7be203e-f015-4eeb-b1c9-c9a67f5385ed,2ff59cdc-48fc-40c6-b702-0eb6930b0662,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,24.56407813,1967.437003,0.9094969196,
8,2024-01-25,10:36:53.39,"Skenes, Paul",1000152460,Right,,,Curveball,Live,,79.34699,1.498946001,-0.665303795,2687.334713,61.90767935,8:00,5.77841,1.86464,,-55.23817,-7.91332,-14.75552,2.60422,0.00092,72.01753,-8.639067695,-3.391336234,0.4951263114,7.38541,-4.55976,-1.78112,50,5.88513,1.85825,-115.05739,1.05617,9.74823,24.40484,-38.19262,2c72bd5e-ede0-4c88-974b-661be8c7c57c,2ff59cdc-48fc-40c6-b702-0eb6930b0662,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,,,,
9,2024-01-25,10:37:11.51,"Skenes, Paul",1000152460,Right,,,ChangeUp,Live,,83.01421,-0.3822287428,-4.77588965,1506.374892,249.9949129,2:15,5.42985,2.49528,5.03125,-35.44362,6.22469,17.22607,2.11772,-0.54342,75.04646,-7.016800607,-1.544368771,0.4645947894,-10.70885,3.44552,-2.0914,50,5.37344,9.5,-120.25503,-1.93081,-15.48144,26.09722,-27.19297,938ec1aa-280f-4376-98b8-92182947bf92,2ff59cdc-48fc-40c6-b702-0eb6930b0662,81.12971,Pitching,22280001,,,,,,,,,,,,,,,,,,,,41.47028133,1128.725672,0.7492993135,
10,2024-01-25,10:37:57.02,"Skenes, Paul",1000152460,Right,,,Sinker,Live,,90.07608,0.466843015,-4.23874433,1686.375475,262.6019873,2:45,5.59101,3.6692,5.24689,-33.05785,1.96324,15.4586,3.27197,1.00437,81.36543,-5.754696989,-1.32651032,0.4259279886,-9.64817,0.90992,-3.32625,50,5.60991,9.1676,-130.63615,-0.03297,-16.47151,30.62277,-30.62062,e3fb20de-2b65-4b2d-9f12-d988c2f1fea7,2ff59cdc-48fc-40c6-b702-0eb6930b0662,88.49486,Pitching,22280001,,,,,,,,,,,,,,,,,,,,30.79564264,1448.594569,0.8589988354,
