PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2026-02-26,16:38:18.50,"Schmidt, William",815537,Right,LSU_FAL,,Curveball,Live,,73.71619,0.9499347061,-1.327779013,2511.85414,8.258197107,6:15,6.42288,1.86668,5.2701,-60.8477,-7.86322,-1.13506,2.24475,0.5248,67.49979,-10.32428006,-1.540144735,0.5238967871,0.1876,-4.45509,-1.74465,50,6.46595,2.51541,-107.07902,-0.02035,0.21535,20.44591,-37.28798,c65c2455-806d-437f-b56e-72618c3e7d01,eba68394-dc23-45e9-bd7c-c14059115d5c,71.94631,Pitching,25150148,,,,,,,,,,,,,,,,,,,16.71594397,52.31999219,1535.373158,0.6112509217,6:30
2,2026-02-26,16:38:37.32,"Schmidt, William",815537,Right,LSU_FAL,,Fastball,Live,,87.79016,-2.324587554,-2.088111926,2274.817945,204.3127324,12:45,6.20979,1.82574,7.16868,-13.48064,21.15604,9.56312,2.97758,0.72983,79.76341,-4.922669625,-0.2393179259,0.4235839739,-6.04297,12.67663,-1.70728,50,6.07024,4.42993,-127.83031,-5.51798,-9.91729,28.362,-11.37009,e9d0518a-e599-493d-999f-0d3e20654bb4,eba68394-dc23-45e9-bd7c-c14059115d5c,88.98457,Pitching,25150148,,,,,,,,,,,,,,,,,,,,11.9949558,2225.149345,0.9781659011,
3,2026-02-26,16:38:56.30,"Schmidt, William",815537,Right,LSU_FAL,,Curveball,Live,,74.30844,2.650853325,-1.514587976,2577.913742,25.86090934,6:45,6.3206,2.11597,5.51166,-58.82777,-7.48272,-3.60589,3.89947,0.399,68.20864,-8.293288012,-2.188830388,0.515727973,1.48798,-4.73959,-1.98168,50,6.51259,2.95817,-107.94651,3.30305,1.75146,19.21568,-37.75288,cefe96a7-fb3f-43f5-8013-0888f9543c64,eba68394-dc23-45e9-bd7c-c14059115d5c,73.08589,Pitching,25150148,,,,,,,,,,,,,,,,,,,16.57111159,56.34763071,1428.557659,0.5541526217,6:30
4,2026-02-26,16:39:13.23,"Schmidt, William",815537,Right,LSU_FAL,,Curveball,Live,,74.29986,0.3627494531,0.1149982381,2619.156029,17.93956619,6:30,6.36197,2.13401,5.40496,-64.66639,-12.88491,-4.15747,1.31296,1.89529,68.43655,-11.60261061,-0.6646544014,0.5179151789,2.24442,-6.95789,-2.14138,50,6.34991,-0.09546,-108.00438,-1.20322,2.6245,20.57235,-40.31024,2f96d10d-2c83-40b9-b484-e232fde88310,eba68394-dc23-45e9-bd7c-c14059115d5c,72.77724,Pitching,25150148,,,,,,,,,,,,,,,,,,,,49.7031769,1693.932589,0.6467474905,
5,2026-02-26,16:39:41.19,"Schmidt, William",815537,Right,LSU_FAL,,Fastball,Live,,89.13336,-1.782047595,-2.826645644,2263.35749,209.6461244,1:00,6.0653,2.3077,6.00244,-14.14082,21.19811,12.07987,3.2334,0.69352,80.44136,-4.458898688,-0.5366822622,0.4278564977,-7.44767,12.07225,-2.09222,50,5.91749,6.01167,-129.46424,-4.47834,-12.48532,30.1229,-11.93605,cf5d6952-b82b-4603-a638-45fecf1a53d5,eba68394-dc23-45e9-bd7c-c14059115d5c,88.09598,Pitching,25150148,,,,,,,,,,,,,,,,,,,,12.11889332,2212.916445,0.9777140617,
6,2026-02-26,16:40:05.47,"Schmidt, William",815537,Right,LSU_FAL,,Curveball,Live,,75.63778,0.9979626916,-2.324183913,2714.160473,25.14259959,6:45,6.41483,2.14528,5.34461,-61.13313,-10.94802,-5.12385,2.25728,-0.4628,69.3949,-10.32410913,-3.281823787,0.5098692488,2.00188,-6.11223,-1.93245,50,6.46192,4.61123,-109.83187,0.08342,2.42044,21.29992,-39.56425,7cff4d14-7fb2-47b2-85e8-de7735f6a71d,eba68394-dc23-45e9-bd7c-c14059115d5c,73.9257,Pitching,25150148,,,,,,,,,,,,,,,,,,,,52.97767908,1634.266874,0.6021261048,
7,2026-02-26,16:40:31.04,"Schmidt, William",815537,Right,LSU_FAL,,Slider,Live,,83.72331,-1.152522209,-2.91358194,,,,6.11589,2.02095,5.41769,-39.33314,1.21567,-1.56207,1.75708,-0.84056,77.02649,-8.424604324,-3.204447909,0.4583111706,0.00957,0.96891,-1.76121,50,5.98648,6.24091,-121.60857,-3.74866,0.01432,24.07141,-30.72456,e8993435-af98-413c-af5c-c4161b642e63,eba68394-dc23-45e9-bd7c-c14059115d5c,82.24203,Pitching,25150148,,,,,,,,,,,,,,,,,,,,,,,
8,2026-02-26,16:40:54.41,"Schmidt, William",815537,Right,LSU_FAL,,Slider,Live,,82.03003,-1.02342936,-2.04536088,,,,6.10931,1.97778,,-42.14176,0.47122,-0.4906,1.63395,0.01181,75.42262,-8.788885645,-2.136515546,0.4698317059,-0.3229,0.5387,-1.7874,50,5.98278,4.27268,-119.17687,-3.54463,-0.46344,23.3486,-31.4009,70fe7e1d-24d5-4d2b-8037-ad9ac3642617,eba68394-dc23-45e9-bd7c-c14059115d5c,,Pitching,25150148,,,,,,,,,,,,,,,,,,,,,,,
9,2026-02-26,16:41:40.78,"Schmidt, William",815537,Right,LSU_FAL,,Fastball,Live,,89.01136,-2.813704181,-3.38225386,2306.396059,191.9020102,12:30,6.16071,1.55639,6.06652,-14.29374,21.0878,4.45056,2.35935,-1.20603,80.5723,-5.511572137,-2.539733421,0.4281143788,-3.46694,12.34508,-1.29674,50,5.93483,7.49467,-129.15456,-6.80319,-5.79404,29.55901,-11.54265,b99d5217-1eda-49ba-8d26-af754420a0f3,eba68394-dc23-45e9-bd7c-c14059115d5c,88.04292,Pitching,25150148,,,,,,,,,,,,,,,,,,,181.929475,18.6222204,2185.643863,0.9476446402,12:00
10,2026-02-26,16:42:02.23,"Schmidt, William",815537,Right,LSU_FAL,,Fastball,Live,,89.41863,-1.791003861,-2.494851933,2260.021236,199.490839,12:45,6.30536,1.47267,5.86948,-13.17152,22.11239,7.83667,3.54221,-0.19286,80.67934,-4.278289598,-1.012680823,0.4275232491,-5.02,12.51569,-1.27541,50,6.15286,5.40532,-129.88105,-4.49155,-8.46855,30.35494,-11.06053,048b5ada-bffb-4cc0-8e65-e1a272a19985,eba68394-dc23-45e9-bd7c-c14059115d5c,88.16465,Pitching,25150148,,,,,,,,,,,,,,,,,,,,12.5111381,2206.354576,0.9762539136,
