PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-09-09,13:00:26.75,,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10691323-2813-402d-b7a8-77131daa43f5,db650918-d23d-45e1-ae2b-e60e9840d166,,Hitting,22270010,6.666157332,10148770,"Clauss, Ethan",1830.277749,GroundBall,94.79031,Left,-4.971039599,,,,29.01434,21.3304,0.2093990167,3.84885577,1.30991,2.75715,-0.42156,,,,,
2,2025-09-09,13:00:39.18,,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43524f06-d320-47e8-87f5-31bd9d032c07,db650918-d23d-45e1-ae2b-e60e9840d166,,Hitting,22270010,14.16155363,10148770,"Clauss, Ethan",1072.348391,LineDrive,96.51747,Left,18.28121428,,,,322.05228,31.62833,3.358417169,8.267633912,1.67379,3.10155,0.19983,,,,,
3,2025-09-09,13:00:51.90,,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdf5a094-c69c-4b48-9741-c5b217c73a4f,db650918-d23d-45e1-ae2b-e60e9840d166,,Hitting,22270010,7.283663911,10148770,"Clauss, Ethan",1162.058969,LineDrive,92.80348,Left,17.71850704,,,,229.3731,34.82581,2.16494354,4.969176369,1.51169,3.13035,-0.65006,,,,,
4,2025-09-09,13:01:05.82,,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367e0a36-7a45-43ed-a5f8-9354bb289980,db650918-d23d-45e1-ae2b-e60e9840d166,,Hitting,22270010,27.27359081,10148770,"Clauss, Ethan",,GroundBall,97.47698,Left,5.676115636,,,,,18.45784,,,5.87831,3.26344,1.96036,,,,,
5,2025-09-09,13:01:17.64,,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40cde248-6adb-4aef-b5b2-5bf8a02c9bfc,db650918-d23d-45e1-ae2b-e60e9840d166,,Hitting,22270010,23.78931625,10148770,"Clauss, Ethan",,LineDrive,94.85559,Left,17.62709345,,,,301.57512,18.8326,3.758908218,35.51413912,2.05601,3.84314,0.60001,,,,,
6,2025-09-09,13:01:53.28,,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9afe0a1e-4a90-4dfc-b473-7aaac1dd3451,db650918-d23d-45e1-ae2b-e60e9840d166,,Hitting,22270010,-1.246575338,1000275967,"Braun, Mason",2325.888274,LineDrive,100.5649,Left,22.45955477,,,,365.6646,25.68763,4.453599609,-12.12746145,0.17723,3.08047,-0.07182,,,,,
7,2025-09-09,13:02:01.18,,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e700d105-286e-44fb-a512-f72bb58cdd64,db650918-d23d-45e1-ae2b-e60e9840d166,,Hitting,22270010,-6.535925838,1000275967,"Braun, Mason",1362.621041,LineDrive,101.33513,Left,19.12240879,,,,214.81382,29.93227,1.884667617,-5.625996049,-0.18005,3.69351,-0.64934,,,,,
8,2025-09-09,13:02:15.53,,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c063ec8f-9609-42bf-999e-95e458c7dd9d,db650918-d23d-45e1-ae2b-e60e9840d166,,Hitting,22270010,-13.29920853,1000275967,"Braun, Mason",3329.602758,FlyBall,96.79808,Left,27.07228683,,,,311.73735,21.52744,3.929968672,-29.49279223,0.22663,3.48541,-0.86779,,,,,
9,2025-09-09,13:02:49.43,,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32321f85-4263-41e5-b9c0-ba39ec2aee7a,db650918-d23d-45e1-ae2b-e60e9840d166,,Hitting,22270010,4.267917225,1000091163,"Simpson, Brayden",2373.593885,FlyBall,97.2365,Right,26.73908927,,,,365.54894,21.98496,5.111915545,11.06528729,0.79372,3.02441,-0.03938,,,,,
10,2025-09-09,13:02:56.93,,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15ce92ed-fe12-4a2a-acd9-d90b244baecb,db650918-d23d-45e1-ae2b-e60e9840d166,,Hitting,22270010,-23.43676871,1000091163,"Simpson, Brayden",3194.339833,GroundBall,99.45752,Right,7.120099012,,,,85.61993,17.61451,0.6683737435,-26.04861593,1.58717,3.27883,-0.13209,,,,,
