PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2024-01-03,13:18:00.47,"Little, Christian",1000262621,Right,LSU_FAL,,Fastball,Live,,91.6583,-3.449911384,-0.8203179745,2438.64829,208.648665,1:00,6.38146,1.77425,,-13.82703,19.26683,10.51796,2.03912,1.89315,83.26113,-6.057156719,1.177516223,0.4140426849,-5.98958,11.56144,-1.71764,50,6.11348,1.57579,-133.17636,-8.4646,-10.66709,30.83222,-11.5838,bfb6a622-2562-48d2-a45c-c82ab344ff0a,0e379e6c-efbc-43f4-9fc6-f1f2ab73f944,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,20.88640753,2278.402463,0.9342890782,
2,2024-01-03,13:18:17.75,"Little, Christian",1000262621,Right,LSU_FAL,,Fastball,Live,,91.57217,-0.8063804591,-1.073038581,2328.695462,216.7448602,1:15,6.23808,2.18018,4.99607,-13.81701,20.24241,15.13228,4.33229,2.4375,82.60635,-3.399457284,1.772133926,0.4200393605,-8.4085,11.05051,-2.09647,50,6.15849,1.95744,-133.07599,-2.36196,-14.89145,31.86377,-12.6036,3a2394e5-2f53-46ef-8477-ed7f6547eac4,0e379e6c-efbc-43f4-9fc6-f1f2ab73f944,89.73549,Pitching,22280001,,,,,,,,,,,,,,,,,,,,24.27342528,2122.824917,0.9115940457,
3,2024-01-03,13:18:39.62,"Little, Christian",1000262621,Right,LSU_FAL,,Fastball,Live,,91.97769,-0.9111169924,-1.201446318,2312.392319,219.1060684,1:15,6.23209,1.85924,5.08002,-17.65663,15.98456,13.0136,3.90963,1.82162,83.07228,-4.227545203,1.248716455,0.4174525001,-7.33721,8.8357,-1.76442,50,6.14249,2.3475,-133.67966,-2.7452,-13.118,32.03932,-16.37696,2b8a42b6-fa95-4d20-8abd-186249ebe204,0e379e6c-efbc-43f4-9fc6-f1f2ab73f944,90.29156,Pitching,22280001,,,,,,,,,,,,,,,,,,,,21.55986103,2150.603825,0.93003415,
4,2024-01-03,13:18:57.40,"Little, Christian",1000262621,Right,LSU_FAL,,ChangeUp,Live,,84.39042,-2.619469003,-2.93311209,2024.803911,234.8458045,1:45,6.12643,1.98688,6.33168,-25.7239,12.31209,17.47475,1.58911,0.76588,76.99375,-7.524314005,0.4224237068,0.4438832911,-10.64788,7.66884,-1.80549,50,5.94872,5.84665,-122.70685,-6.26968,-16.11281,25.98095,-20.56925,b7a547b0-6b35-48c5-90af-cc9fd53de40f,0e379e6c-efbc-43f4-9fc6-f1f2ab73f944,84.9152,Pitching,22280001,,,,,,,,,,,,,,,,,,,,24.76246893,1838.627326,0.9080520419,
5,2024-01-03,13:19:20.11,"Little, Christian",1000262621,Right,LSU_FAL,,Slider,Live,,88.27006,-4.118828065,-3.534024043,2402.257043,220.6109972,1:15,6.01461,1.76768,7.4408,,,,,,,,,,-2.62493,3.05601,-1.61019,50,5.82425,7.87212,-128.37392,-9.83694,-4.3981,25.56779,-27.05367,8c555d61-77d2-49ca-9cac-e0fec72f18e0,0e379e6c-efbc-43f4-9fc6-f1f2ab73f944,,Pitching,22280001,,,,,,,,,,,,,,,,,,,194.9923017,67.16633637,932.2130265,0.388057152,12:30
6,2024-01-03,13:19:43.46,"Little, Christian",1000262621,Right,LSU_FAL,,Slider,Live,,87.4396,-2.775460529,-1.931540166,2417.674567,174.6234348,11:45,6.3779,1.97539,,-29.64614,8.91149,-0.84135,1.25027,0.0579,80.71773,-8.127437341,-2.084846698,0.4469166706,-0.07358,5.25772,-1.76563,50,6.04815,4.31159,-126.83532,-7.35504,-0.12062,24.39415,-23.55467,cb606988-a233-4208-aa0a-f3d600948b48,0e379e6c-efbc-43f4-9fc6-f1f2ab73f944,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,73.35932407,692.3461683,0.2863686362,
7,2024-01-03,13:20:16.64,"Little, Christian",1000262621,Right,LSU_FAL,,Fastball,Live,,92.45761,-3.513224766,-1.230402173,2340.301065,216.5751917,1:15,6.21731,1.91212,5.44171,-15.32435,17.37345,12.87736,1.67693,1.84387,84.35604,-6.382989055,1.199849255,0.4115576555,-7.31931,10.41142,-1.82146,50,5.92877,2.45604,-134.30027,-8.75703,-13.3177,30.1055,-13.23015,42edba30-59cb-446c-8e27-d24e0eb58196,0e379e6c-efbc-43f4-9fc6-f1f2ab73f944,91.58483,Pitching,22280001,,,,,,,,,,,,,,,,,,,,23.47815488,2146.552311,0.9172120385,
8,2024-01-03,13:20:32.53,"Little, Christian",1000262621,Right,LSU_FAL,,Curveball,Live,,77.16814,-0.9915734708,0.8943779095,2660.097548,49.38711457,7:45,6.37981,1.71608,,-63.35376,-12.11136,-14.07834,0.14126,1.40783,71.16399,-12.31349687,-1.665060412,0.5152121593,7.31145,-5.75673,-1.80633,50,6.18857,-1.20967,-111.82833,-4.34824,9.17946,21.77643,-39.40157,76f1de2a-f64b-4565-99d0-336ba6c95deb,0e379e6c-efbc-43f4-9fc6-f1f2ab73f944,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,,,,
9,2024-01-03,13:20:58.89,"Little, Christian",1000262621,Right,LSU_FAL,,Curveball,Live,,77.35548,-2.80902142,-0.6782743553,2613.156482,,,6.41736,1.68922,,,,,,,,,,,9.48413,-4.36306,-1.58021,50,5.98802,2.08861,-111.78458,-7.94891,11.75454,24.00223,-37.58158,9222c7a9-4120-4b11-ae9d-06ca1b3a09fb,0e379e6c-efbc-43f4-9fc6-f1f2ab73f944,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,,,,
10,2024-01-03,13:21:25.01,"Little, Christian",1000262621,Right,LSU_FAL,,Fastball,Live,,89.23065,-2.570334372,-2.366828429,2260.626311,239.8421458,2:00,6.24966,2.12686,,-25.76919,10.20404,17.55493,1.68122,1.36257,81.83074,-7.322540009,0.8944076234,0.4316791704,-9.88817,6.07812,-1.92077,50,5.99232,4.71398,-129.53268,-6.75916,-16.81192,26.87947,-21.84,eff5bc20-9299-40fb-8a25-425cbbbfa08a,0e379e6c-efbc-43f4-9fc6-f1f2ab73f944,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,30.77112591,1942.370436,0.8592178308,
