PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2026-03-11,15:10:10.39,"Moore, Cooper",806489,Right,LSU_FAL,,Fastball,Live,,88.47006,-2.31062339,-2.370613094,1709.273226,210.2977376,1:00,5.6385,1.08169,5.56278,-18.43056,17.90786,10.4715,1.94122,-0.26136,80.29969,-5.756187558,-0.4050365399,0.4338647948,-6.30351,10.25724,-0.88409,50,5.42716,4.96274,-128.44874,-5.81191,-10.45118,28.49624,-15.16762,68672e1a-50a0-4a3f-80a1-3761fd2d2c7a,24d0637d-aa4b-4772-aa8e-9bbba186e612,86.876,Pitching,25150148,,,,,,,,,,,,,,,,,,,,20.21801108,1603.955384,0.938384431,
2,2026-03-11,15:10:28.86,"Moore, Cooper",806489,Right,LSU_FAL,,Cutter,Live,,83.68116,-0.1004377346,-2.230347681,2123.52259,176.9903489,12:00,5.53366,1.23515,5.32523,-32.78264,8.17058,-0.43171,2.70747,-0.89452,76.04722,-6.205733579,-2.311006667,0.4605909557,-0.44671,4.35803,-1.03331,50,5.50145,4.74829,-121.54884,-1.30482,-0.6626,25.72136,-25.70988,80e77d8e-bc44-487d-9c15-7cd933762d71,24d0637d-aa4b-4772-aa8e-9bbba186e612,81.83495,Pitching,25150148,,,,,,,,,,,,,,,,,,,187.6403558,71.17399833,685.2506856,0.3226952654,12:15
3,2026-03-11,15:10:48.42,"Moore, Cooper",806489,Right,LSU_FAL,,Fastball,Live,,89.73731,-2.18892565,-2.049481893,1749.090241,211.3578983,1:00,5.58853,0.96808,5.66415,-19.1356,16.00074,9.75961,1.95077,-0.13025,81.54396,-5.771327116,-0.2144871384,0.4266283059,-5.84057,9.22694,-0.80113,50,5.39161,4.33471,-130.35676,-5.63311,-9.98057,29.16773,-16.40673,6f73a8c8-eae4-4420-b8f8-c39e16c8ebe8,24d0637d-aa4b-4772-aa8e-9bbba186e612,88.3496,Pitching,25150148,,,,,,,,,,,,,,,,,,,,19.91476797,1644.49528,0.940200363,
4,2026-03-11,15:11:09.74,"Moore, Cooper",806489,Right,LSU_FAL,,Cutter,Live,,84.5487,-1.731978683,-1.928896654,2018.257477,202.5736417,12:45,5.55363,1.4877,5.24081,-33.63499,6.31404,2.6379,1.1217,-0.1058,77.70519,-7.936928853,-1.438595301,0.4549089672,-1.92448,3.80707,-1.31251,50,5.36989,4.04658,-122.84327,-4.8715,-2.94165,24.26323,-26.35478,b4b66e54-9b68-4055-92f7-5495fb271297,24d0637d-aa4b-4772-aa8e-9bbba186e612,82.8571,Pitching,25150148,,,,,,,,,,,,,,,,,,,178.6237027,63.38374852,904.2049603,0.4480126894,12:00
5,2026-03-11,15:11:30.90,"Moore, Cooper",806489,Right,LSU_FAL,,Fastball,Live,,89.91791,-2.090118448,-1.884443144,1723.814887,210.4004678,1:00,5.76789,0.96971,,-17.47634,19.23566,11.29431,2.31041,0.10783,81.90224,-5.276565154,0.1825186437,0.4360892476,-6.28718,10.39273,-0.77625,50,5.52357,3.82082,-130.40309,-5.48844,-10.81166,27.76248,-14.30234,5fc4075b-9dd3-453e-be9b-efe877a7154c,24d0637d-aa4b-4772-aa8e-9bbba186e612,,Pitching,25150148,,,,,,,,,,,,,,,,,,,,21.31348069,1605.915835,0.9316057352,
6,2026-03-11,15:11:54.99,"Moore, Cooper",806489,Right,LSU_FAL,,Cutter,Live,,83.68655,-1.045101994,-1.713987895,2123.431718,192.3252871,12:30,5.47969,1.23733,5.24313,-34.26283,6.5552,1.43997,1.64184,-0.25377,76.68942,-7.38312579,-1.44602003,0.4598301212,-1.24473,3.75219,-1.08107,50,5.35874,3.59048,-121.62065,-3.38201,-1.86095,24.25935,-26.56429,697b1279-bc9f-449a-9601-709d65377a2a,24d0637d-aa4b-4772-aa8e-9bbba186e612,81.97036,Pitching,25150148,,,,,,,,,,,,,,,,,,,180.5611549,69.7812187,733.870348,0.3456058142,12:00
7,2026-03-11,15:12:25.58,"Moore, Cooper",806489,Right,LSU_FAL,,Cutter,Live,,84.50205,0.9670575379,-1.187713943,2054.581561,190.4807815,12:15,5.56397,1.38682,,-36.46199,4.59608,0.85669,3.44749,0.32599,77.39817,-5.69784975,-1.030706002,0.4611802475,-0.76118,2.09341,-1.26266,50,5.6316,2.5117,-122.73091,0.67555,-1.16376,23.7518,-28.97347,2e2a2063-e2c3-4a74-93c7-e8aad79cd123,24d0637d-aa4b-4772-aa8e-9bbba186e612,,Pitching,25150148,,,,,,,,,,,,,,,,,,,,64.46840599,885.5425982,0.4310087344,
8,2026-03-11,15:13:03.44,"Moore, Cooper",806489,Right,LSU_FAL,,Cutter,Live,,85.35147,-1.83502538,-2.459323223,2046.305882,184.5639285,12:15,5.69462,1.05746,5.30409,-33.41769,5.72808,0.45998,1.18523,-1.21401,78.45618,-8.002397812,-2.373798367,0.4503123141,-0.92636,3.53533,-0.83463,50,5.50407,5.30864,-123.96885,-5.12181,-1.44171,24.76487,-26.67197,e0f98b74-f089-4f4a-a905-0e0302d3e565,24d0637d-aa4b-4772-aa8e-9bbba186e612,83.70288,Pitching,25150148,,,,,,,,,,,,,,,,,,,168.3296862,60.63163859,1003.554644,0.4904225966,11:30
9,2026-03-11,15:13:26.04,"Moore, Cooper",806489,Right,LSU_FAL,,Fastball,Live,,89.253,-3.936757652,-4.915943063,1712.790439,207.6807121,1:00,5.72247,1.10653,5.61276,-16.90744,18.92781,9.92729,0.62021,-2.66523,81.2545,-7.084185993,-3.061983038,0.4308504865,-6.73481,11.26433,-0.69251,50,5.3741,10.76462,-129.06274,-9.48709,-11.31268,27.89934,-13.25299,56cf8d40-47b0-48b7-b09d-783694ff76d5,24d0637d-aa4b-4772-aa8e-9bbba186e612,87.4838,Pitching,25150148,,,,,,,,,,,,,,,,,,,,23.77365678,1567.451798,0.9151451115,
10,2026-03-11,15:13:58.22,"Moore, Cooper",806489,Right,LSU_FAL,,Fastball,Live,,88.34315,-2.499277534,-2.448180051,1668.658567,211.55782,1:00,5.8144,0.93768,,-20.48418,18.11937,11.13533,1.71793,-0.47278,79.07839,-6.272146677,-0.3870518413,0.4471827604,-6.55451,10.16398,-0.68693,50,5.52819,5.0246,-127.83604,-6.39618,-10.62343,31.40499,-15.70047,32d1dfee-1e11-4b17-9d38-09cba37e4a58,24d0637d-aa4b-4772-aa8e-9bbba186e612,,Pitching,25150148,,,,,,,,,,,,,,,,,,,,11.37604847,1635.875627,0.9803537163,
