PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2026-01-28,17:53:22.16,"Clinic, Women’s",1000518360,Right,,,,Live,,45.42133,6.620550125,-1.050725439,990.3027576,203.8393879,12:45,6.91542,1.61391,4.41822,-134.02675,12.85267,5.70144,2.09243,1.08643,42.32272,-17.57091952,0.00390731561,0.8722718751,-3.27683,4.42709,-1.5077,50,7.496,1.08444,-65.42221,4.88078,-1.39578,8.00821,-30.28831,2c5082b3-5836-4d03-8bee-0a6281e06fa0,4d9aadfc-7e0c-4e1b-8e2e-eec970177302,43.2118,Pitching,22280001,,,,,,,,,,,,,,,,,,,,1.898243283,989.7593112,0.999451232,
2,2026-01-28,18:07:32.31,"Clinic, Women’s",1000518360,Right,,,,Live,,50.37969,4.262618697,-5.281799657,1357.490582,208.573986,1:00,6.52624,1.17097,3.01363,-106.34515,20.55753,11.31293,1.86109,-3.06975,45.83563,-14.64787305,-3.24147577,0.8107870544,-7.42187,8.59042,-0.49403,50,6.9442,6.38942,-72.30338,2.64088,-3.83013,10.40514,-27.74088,40fcf8d1-676b-4c08-86ee-f76e9ceb880e,4d9aadfc-7e0c-4e1b-8e2e-eec970177302,46.4887,Pitching,22280001,,,,,,,,,,,,,,,,,,,,20.98554908,1267.449295,0.933670783,
3,2026-01-28,18:07:46.24,"Clinic, Women’s",1000518360,Right,,,,Live,,72.6914,,,1779.089165,,,5.20653,2.00863,,,,,2.67757,-0.87379,65.93742,,,0.5389430967,-6.51364,2.69405,-1.61353,50,5.33787,6.89487,-105.23312,1.54653,-7.23397,19.45906,-29.18206,216d6157-00b5-4b15-9e9a-042a70ed9a2b,4d9aadfc-7e0c-4e1b-8e2e-eec970177302,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,22.53100257,1643.295432,0.9236723285,
4,2026-01-28,18:11:37.18,"Clinic, Women’s",1000518360,Right,,,,Live,,62.98114,-6.290389804,3.536064715,1426.199482,,,6.68855,-1.33761,,,,,,,,,,,1.21891,11.68489,1.00675,50,6.05538,-5.60324,-90.84157,-11.43868,1.01602,13.61478,-22.43408,522d7d38-c8f9-4d9a-be3e-abc4b5ef24de,4d9aadfc-7e0c-4e1b-8e2e-eec970177302,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,-30.85830152,1224.304431,0.8584384213,
5,2026-01-28,18:12:01.36,"Clinic, Women’s",1000518360,Right,,,,Live,,73.74328,-0.322972788,3.778952793,1788.779296,171.7754165,11:45,6.50217,-1.46849,6.31261,-33.04433,17.90827,-2.60008,3.45036,1.80039,67.03719,-6.582423676,3.285223256,0.5137532741,2.59028,9.92928,1.19316,50,6.46269,-7.01216,-107.13086,-1.4178,2.97985,20.25747,-20.75142,a1291fe1-157a-4d98-8145-d858798b9bad,4d9aadfc-7e0c-4e1b-8e2e-eec970177302,73.36681,Pitching,22280001,,,,,,,,,,,,,,,,,,,,-27.00457137,1593.749225,0.8909702995,
6,2026-01-28,18:12:13.27,"Clinic, Women’s",1000518360,Right,,,,Live,,73.88318,,,1779.888656,,,6.12938,-1.61914,,,,,0.39107,0.63446,66.71661,,,0.5214153005,4.29595,6.98997,1.37969,50,5.90185,-5.37894,-107.12315,-5.74141,4.86914,22.74595,-24.25143,1581f75a-a631-455a-ac45-4ce53ee2be49,4d9aadfc-7e0c-4e1b-8e2e-eec970177302,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,-18.59872409,1686.934884,0.9477755126,
7,2026-01-28,18:21:02.56,"Clinic, Women’s",1000518360,Right,,,,Live,,37.26093,8.659475279,-7.937390812,782.9888316,,,4.97854,2.27883,11.75808,,,,,,,,,,25.71086,-14.9937,-2.45198,50,4.77508,7.27826,-53.57861,9.09036,7.75805,2.97475,-36.69828,3dbedf8e-8b59-4e8e-a837-6d49e6f34179,4d9aadfc-7e0c-4e1b-8e2e-eec970177302,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,34.14117075,648.0463951,0.8276572653,
8,2026-01-28,18:22:46.90,"Clinic, Women’s",1000518360,Right,,,,Live,,46.33911,-14.87579512,6.371699634,1030.010448,,,5.4233,0.42596,11.63301,,,,,,,,,,-10.67416,-29.51787,-0.30026,50,5.71909,-7.21028,-65.41038,-16.67048,-4.58136,7.50059,-44.84316,e699544e-d44d-4526-bb6e-bf91de61202e,4d9aadfc-7e0c-4e1b-8e2e-eec970177302,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,,,,
9,2026-01-28,18:22:55.34,"Clinic, Women’s",1000518360,Right,,,,Live,,44.09805,-9.362320905,-2.068596126,1149.72739,,,5.50617,0.39163,11.41743,,,,,,,,,,8.55744,-29.14733,-0.42438,50,5.65285,2.25206,-63.85766,-9.8838,3.57657,5.82555,-44.35613,d4d04dcc-ea41-494d-bdae-f3620c6fb168,4d9aadfc-7e0c-4e1b-8e2e-eec970177302,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,,,,
10,2026-01-28,18:23:01.98,"Clinic, Women’s",1000518360,Right,,,,Live,,44.38303,-8.969914133,-2.31122575,1198.705931,,,5.47558,0.81248,12.16293,,,,,,,,,,16.48815,-25.50243,-0.87717,50,5.72359,2.41099,-64.39194,-9.03596,7.04033,5.62128,-43.06342,1dd23e74-7d47-4400-b1fe-e6b68cd8f4a7,4d9aadfc-7e0c-4e1b-8e2e-eec970177302,,Pitching,22280001,,,,,,,,,,,,,,,,,,,,,,,
